DatGeracaoConjuntoDados;AnoLeilao;DatLeilao;NumLeilao;DscNumeroLeilaoCCEE;DscTipoLeilao;NomEmpreendimento;CodCEG;IdeNucleoCEG;SigTipoGeracao;DscFonteEnergia;DscDetalhamentoFonteEnergia;MdaPotenciaInstaladaMW;MdaGarantiaFisicaSEL;VlrEnergiaVendida;VlrPrecoTeto;VlrPrecoLeilao;VlrDesagio;VlrInvestimentoPrevisto;MdaDuracaoContrato;SigUFPrincipal;VlrCotacaoDolar;VlrPrecoTetoDolar;VlrPrecoDolar;VlrInvestimentoDolar;DscEmpresaVencedora
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Nova Olinda 11;UFV.RS.PI.033130-9;33130;UFV;Solar;Fotovoltaica;30,00;8,80;8,80;349,00;302,83;13,22;208147450,00;20;PI;3,58;95,42;84,54;58104416,16;Enel Green Power Brasil Participações Ltda.
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Nova Olinda 12;UFV.RS.PI.033131-7;33131;UFV;Solar;Fotovoltaica;30,00;8,80;8,80;349,00;302,83;13,22;208147450,00;20;PI;3,58;95,42;84,54;58104416,16;Enel Green Power Brasil Participações Ltda.
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Nova Olinda 13;UFV.RS.PI.033132-5;33132;UFV;Solar;Fotovoltaica;30,00;8,80;8,80;349,00;302,83;13,22;208147450,00;20;PI;3,58;95,42;84,54;58104416,16;Enel Green Power Brasil Participações Ltda.
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Nova Olinda 14;UFV.RS.PI.033133-3;33133;UFV;Solar;Fotovoltaica;30,00;8,80;8,80;349,00;302,83;13,22;208147450,00;20;PI;3,58;95,42;84,54;58104416,16;Enel Green Power Brasil Participações Ltda.
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Bom Jesus da Lapa I;UFV.RS.BA.032892-8;32892;UFV;Solar;Fotovoltaica;30,00;8,40;8,40;349,00;304,83;12,65;165600000,00;20;BA;3,58;95,42;85,09;46227284,15;Enel Green Power Brasil Participações Ltda.
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Bom Jesus da Lapa II;UFV.RS.BA.032893-6;32893;UFV;Solar;Fotovoltaica;30,00;8,40;8,40;349,00;304,83;12,65;165600000,00;20;BA;3,58;95,42;85,09;46227284,15;Enel Green Power Brasil Participações Ltda.
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Lapa 2;UFV.RS.BA.034437-0;34437;UFV;Solar;Fotovoltaica;30,00;8,70;8,70;349,00;303,83;12,94;155200810,00;20;BA;3,58;95,42;84,81;43324347,49;Enel Green Power Brasil Participações Ltda.
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Lapa 3;UFV.RS.BA.034333-1;34333;UFV;Solar;Fotovoltaica;30,00;8,70;8,70;349,00;303,83;12,94;155200810,00;20;BA;3,58;95,42;84,81;43324347,49;Enel Green Power Brasil Participações Ltda.
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Sertão 1;UFV.RS.PI.034384-6;34384;UFV;Solar;Fotovoltaica;30,00;7,80;7,80;349,00;304,50;12,75;126332000,00;20;PI;3,58;95,42;85,00;35265611,48;Grupo Gransolar S.L
2022-10-01;2015;2015-08-28;2015/8;7º LER;LER;Sobral 1;UFV.RS.PI.034388-9;34388;UFV;Solar;Fotovoltaica;30,00;7,80;7,80;349,00;302,50;13,32;126515010,00;20;PI;3,58;95,42;84,44;35316698,77;Grupo Gransolar S.L
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Sobrado1;UFV.RS.BA.034387-0;34387;UFV;Solar;Fotovoltaica;30,00;7,80;7,80;381,00;299,95;21,27;118598000,00;20;BA;3,84;97,07;78,00;30839920,95;Origis Invest Ltd
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Sol Steelcons Miracema 1;UFV.RS.CE.034745-0;34745;UFV;Solar;Fotovoltaica;30,00;5,40;5,40;381,00;295,99;22,31;203655000,00;20;TO;3,84;97,07;76,97;52957925,94;Steelcons Empreiteira e Construção Civil Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Sol Steelcons Miracema 2;UFV.RS.CE.034746-9;34746;UFV;Solar;Fotovoltaica;30,00;5,40;5,40;381,00;296,99;22,04;203655000,00;20;TO;3,84;97,07;77,23;52957925,94;Steelcons Empreiteira e Construção Civil Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Sol Steelcons Miracema 3;UFV.RS.CE.034747-7;34747;UFV;Solar;Fotovoltaica;30,00;5,40;5,40;381,00;301,49;20,86;203655000,00;20;TO;3,84;97,07;78,40;52957925,94;Steelcons Empreiteira e Construção Civil Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Pedra do Reino IV;EOL.CV.BA.034777-9;34777;EOL;Eólica;Eólica;20,00;9,70;9,70;213,00;178,00;16,43;96098000,00;20;BA;3,84;53,39;46,29;24989078,43;Gestamp Eólica Brasil S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Assu V;UFV.RS.RN.034184-3;34184;UFV;Solar;Fotovoltaica;30,00;9,20;9,20;381,00;302,99;20,47;149784370,00;20;RN;3,84;97,07;78,79;38949544,93;Tractebel
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Brisas Suaves;UFV.RS.SP.034107-0;34107;UFV;Solar;Fotovoltaica;5,00;1,30;1,30;381,00;293,00;23,09;20180000,00;20;SP;3,84;97,07;76,19;5247555,65;Kroma Comercializadora de Energia Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Fazenda Esmeralda;UFV.RS.PE.034305-6;34305;UFV;Solar;Fotovoltaica;30,00;6,20;6,20;381,00;294,00;22,83;153719890,00;20;PE;3,84;97,07;76,45;39972927,50;Não Informado
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Floresta II;UFV.RS.RN.034309-9;34309;UFV;Solar;Fotovoltaica;30,00;9,40;9,40;381,00;292,80;23,14;143892370,00;20;RN;3,84;97,07;76,14;37417404,31;Solairedirect SAS
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Floresta I;UFV.RS.RN.034310-2;34310;UFV;Solar;Fotovoltaica;30,00;9,40;9,40;381,00;292,80;23,14;143892370,00;20;RN;3,84;97,07;76,14;37417404,31;Solairedirect SAS
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos de Santa Emília;EOL.CV.BA.034717-5;34717;EOL;Eólica;Eólica;28,00;14,40;14,20;213,00;199,37;6,39;128800000,00;20;BA;3,84;53,39;51,84;33492822,97;EDP Renováveis Brasil S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos de Santa Aparecida;EOL.CV.BA.034736-1;34736;EOL;Eólica;Eólica;28,00;15,40;15,20;213,00;199,37;6,39;128800000,00;20;BA;3,84;53,39;51,84;33492822,97;EDP Renováveis Brasil S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos de Santa Beatriz;EOL.CV.BA.034738-8;34738;EOL;Eólica;Eólica;28,00;15,40;15,20;213,00;199,37;6,39;128800000,00;20;BA;3,84;53,39;51,84;33492822,97;EDP Renováveis Brasil S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos do São Gabriel;EOL.CV.BA.034739-6;34739;EOL;Eólica;Eólica;28,00;14,50;14,30;213,00;199,37;6,39;128800000,00;20;BA;3,84;53,39;51,84;33492822,97;EDP Renováveis Brasil S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos de Santa Aurora;EOL.CV.BA.034742-6;34742;EOL;Eólica;Eólica;28,00;14,10;13,90;213,00;199,37;6,39;128800000,00;20;BA;3,84;53,39;51,84;33492822,97;EDP Renováveis Brasil S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos da Bahia XVIII;EOL.CV.BA.034883-0;34883;EOL;Eólica;Eólica;27,00;13,40;13,40;213,00;203,96;4,24;118632670,00;20;BA;3,84;53,39;53,04;30848936,45;Parque Eólico VDB DEV Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Coremas III;UFV.RS.PB.032544-9;32544;UFV;Solar;Fotovoltaica;30,00;7,10;7,10;381,00;302,80;20,52;143042000,00;20;PB;3,84;97,07;78,74;37196276,26;Rio Alto Empreendimentos e Participações Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Pirapora 2;UFV.RS.MG.033185-6;33185;UFV;Solar;Fotovoltaica;30,00;8,40;8,40;381,00;301,00;20,99;128168000,00;20;MG;3,84;97,07;78,27;33328479,30;Canadian Solar Inc.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Pirapora 3;UFV.RS.MG.033186-4;33186;UFV;Solar;Fotovoltaica;30,00;8,40;8,40;381,00;299,50;21,39;127738000,00;20;MG;3,84;97,07;77,88;33216663,20;Canadian Solar Inc.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Pirapora 4;UFV.RS.MG.033187-2;33187;UFV;Solar;Fotovoltaica;30,00;8,40;8,40;381,00;299,50;21,39;127738000,00;20;MG;3,84;97,07;77,88;33216663,20;Canadian Solar Inc.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Floresta III;UFV.RS.RN.033569-0;33569;UFV;Solar;Fotovoltaica;20,00;6,30;6,30;381,00;292,81;23,14;100223590,00;20;RN;3,84;97,07;76,14;26061886,31;Solairedirect SAS
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Vila Acre I;EOL.CV.RN.033752-8;33752;EOL;Eólica;Eólica;25,20;15,20;14,40;213,00;210,98;,94;100800000,00;20;RN;3,84;53,39;54,86;26211774,50;Voltalia S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos Maranhenses 05;EOL.CV.MA.033686-6;33686;EOL;Eólica;Eólica;30,00;15,30;12,20;213,00;212,39;,28;77770000,00;20;MA;3,84;53,39;55,23;20223112,13;Omega Desenvolvimento de Energia S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Apodi I;UFV.RS.CE.033917-2;33917;UFV;Solar;Fotovoltaica;30,00;8,70;8,70;381,00;300,88;21,02;120000010,00;20;CE;3,84;97,07;78,24;31204496,05;Kroma Comercializadora de Energia Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Apodi II;UFV.RS.CE.033918-0;33918;UFV;Solar;Fotovoltaica;30,00;8,70;8,70;381,00;300,88;21,02;120000000,00;20;CE;3,84;97,07;78,24;31204493,45;Kroma Comercializadora de Energia Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Apodi III;UFV.RS.CE.033919-9;33919;UFV;Solar;Fotovoltaica;30,00;8,70;8,70;381,00;300,88;21,02;120000000,00;20;CE;3,84;97,07;78,24;31204493,45;Kroma Comercializadora de Energia Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Apodi IV;UFV.RS.CE.033920-2;33920;UFV;Solar;Fotovoltaica;30,00;8,70;8,70;381,00;300,88;21,02;120000000,00;20;CE;3,84;97,07;78,24;31204493,45;Kroma Comercializadora de Energia Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Juazeiro Solar I;UFV.RS.BA.033928-8;33928;UFV;Solar;Fotovoltaica;29,83;8,70;8,70;381,00;301,02;20,99;122224000,00;20;BA;3,84;97,07;78,28;31782816,73;Sune Solar B.V.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Juazeiro Solar II;UFV.RS.BA.033929-6;33929;UFV;Solar;Fotovoltaica;29,83;8,70;8,70;381,00;301,02;20,99;122224000,00;20;BA;3,84;97,07;78,28;31782816,73;Sune Solar B.V.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Juazeiro Solar  III;UFV.RS.BA.033930-0;33930;UFV;Solar;Fotovoltaica;29,83;8,70;8,70;381,00;301,02;20,99;122224000,00;20;BA;3,84;97,07;78,28;31782816,73;Sune Solar B.V.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Juazeiro Solar  IV;UFV.RS.BA.033931-8;33931;UFV;Solar;Fotovoltaica;29,83;8,70;8,70;381,00;301,02;20,99;122224000,00;20;BA;3,84;97,07;78,28;31782816,73;Sune Solar B.V.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Paracatu 3;UFV.RS.MG.033990-3;33990;UFV;Solar;Fotovoltaica;30,00;8,50;8,50;381,00;298,00;21,78;125738000,00;20;MG;3,84;97,07;77,49;32696588,31;Solairedirect SAS
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Paracatu 4;UFV.RS.MG.033991-1;33991;UFV;Solar;Fotovoltaica;30,00;8,50;8,50;381,00;298,00;21,78;125738000,00;20;MG;3,84;97,07;77,49;32696588,31;Solairedirect SAS
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Paracatu 1;UFV.RS.MG.033999-7;33999;UFV;Solar;Fotovoltaica;30,00;8,50;8,50;381,00;298,00;21,78;125916000,00;20;MG;3,84;97,07;77,49;32742874,97;Solairedirect SAS
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Paracatu 2;UFV.RS.MG.034000-6;34000;UFV;Solar;Fotovoltaica;30,00;8,50;8,50;381,00;298,00;21,78;125738000,00;20;MG;3,84;97,07;77,49;32696588,31;Solairedirect SAS
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;BJL 4;UFV.RS.BA.034158-4;34158;UFV;Solar;Fotovoltaica;20,00;5,00;5,00;381,00;300,15;21,22;79481000,00;20;BA;3,84;97,07;78,05;20668036,20;Quaatro Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Boa Hora 1;UFV.RS.SP.034161-4;34161;UFV;Solar;Fotovoltaica;25,00;5,30;5,30;381,00;291,75;23,42;150195000,00;20;SP;3,84;97,07;75,87;39056324,11;European Energy A/S
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Boa Hora 2;UFV.RS.SP.034162-2;34162;UFV;Solar;Fotovoltaica;25,00;5,30;5,30;381,00;291,75;23,42;150195000,00;20;SP;3,84;97,07;75,87;39056324,11;European Energy A/S
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Boa Hora 3;UFV.RS.SP.034163-0;34163;UFV;Solar;Fotovoltaica;25,00;5,30;5,30;381,00;291,75;23,42;150195000,00;20;SP;3,84;97,07;75,87;39056324,11;European Energy A/S
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Guimarania 1;UFV.RS.MG.034073-1;34073;UFV;Solar;Fotovoltaica;30,00;8,20;8,20;381,00;290,00;23,88;129298000,00;20;MG;3,84;97,07;75,41;33622321,61;NSG INDUSTRIA DE CONSTRUÇÃO E PARTICIPAÇÕES EIRELI
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Guimarania 2;UFV.RS.MG.034074-0;34074;UFV;Solar;Fotovoltaica;30,00;8,20;8,20;381,00;290,00;23,88;126008000,00;20;MG;3,84;97,07;75,41;32766798,42;NSG INDUSTRIA DE CONSTRUÇÃO E PARTICIPAÇÕES EIRELI
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos da Bahia I;EOL.CV.BA.032526-0;32526;EOL;Eólica;Eólica;30,00;13,10;13,10;213,00;203,96;4,24;144935880,00;20;BA;3,84;53,39;53,04;37688755,98;Parque Eólico VDB DEV Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos da Bahia III;EOL.CV.BA.032527-9;32527;EOL;Eólica;Eólica;30,00;14,50;14,50;213,00;203,96;4,24;144563510,00;20;BA;3,84;53,39;53,04;37591925,84;Parque Eólico VDB DEV Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Ventos da Bahia IX;EOL.CV.BA.032531-7;32531;EOL;Eólica;Eólica;30,00;13,40;13,20;213,00;203,96;4,24;144980980,00;20;BA;3,84;53,39;53,04;37700483,67;Parque Eólico VDB DEV Ltda.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Serra da Babilônia II;EOL.CV.BA.032462-0;32462;EOL;Eólica;Eólica;30,00;16,10;13,50;213,00;206,48;3,06;135140000,00;20;BA;3,84;53,39;53,69;35141460,37;Copacabana Geração de Energia e Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Serra da Babilônia IX;EOL.CV.BA.032465-5;32465;EOL;Eólica;Eólica;26,00;13,20;11,80;213,00;206,48;3,06;117130000,00;20;BA;3,84;53,39;53,69;30458185,98;Copacabana Geração de Energia e Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Serra da Babilônia VI;EOL.CV.BA.032466-3;32466;EOL;Eólica;Eólica;26,00;13,20;10,80;213,00;206,48;3,06;117130000,00;20;BA;3,84;53,39;53,69;30458185,98;Copacabana Geração de Energia e Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Serra da Babilônia VII;EOL.CV.BA.032467-1;32467;EOL;Eólica;Eólica;26,00;14,40;12,80;213,00;206,48;3,06;117130000,00;20;BA;3,84;53,39;53,69;30458185,98;Copacabana Geração de Energia e Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Serra da Babilônia VIII;EOL.CV.BA.032468-0;32468;EOL;Eólica;Eólica;26,00;14,10;12,60;213,00;206,48;3,06;117130000,00;20;BA;3,84;53,39;53,69;30458185,98;Copacabana Geração de Energia e Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Serra da Babilônia X;EOL.CV.BA.032469-8;32469;EOL;Eólica;Eólica;26,00;14,10;12,70;213,00;206,48;3,06;117130000,00;20;BA;3,84;53,39;53,69;30458185,98;Copacabana Geração de Energia e Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Serra da Babilônia XI;EOL.CV.BA.032470-1;32470;EOL;Eólica;Eólica;28,00;15,50;12,00;213,00;206,48;3,06;126135000,00;20;BA;3,84;53,39;53,69;32799823,17;Copacabana Geração de Energia e Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Serra da Babilônia XII;EOL.CV.BA.032471-0;32471;EOL;Eólica;Eólica;28,00;15,80;13,10;213,00;206,48;3,06;126135000,00;20;BA;3,84;53,39;53,69;32799823,17;Copacabana Geração de Energia e Participações S.A.
2022-10-01;2015;2015-11-13;2015/9;8º LER;LER;Nova Cruz;UFV.RS.RN.031869-8;31869;UFV;Solar;Fotovoltaica;30,00;7,00;6,30;381,00;292,60;23,20;171541250,00;20;RN;3,84;97,07;76,09;44607148,43;ADX Consultoria e Engenharia Ltda
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Barra do Leão;PCH.PH.SC.032162-1;32162;PCH;Hidro;Hidro;3,57;1,94;1,90;227,00;193,75;14,64;21885000,00;30;SC;3,43;64,07;56,39;6369695,56;Tres Leoes Participacoes S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Canhadão;PCH.PH.PR.032511-2;32511;PCH;Hidro;Hidro;10,00;6,22;5,00;227,00;195,00;14,09;41130000,00;30;PR;3,43;64,07;56,76;11971011,12;Canhadão Produção De Energia Ltda
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Castro;PCH.PH.PR.032513-9;32513;PCH;Hidro;Hidro;4,00;2,47;1,70;227,00;195,00;14,09;19220000,00;30;PR;3,43;64,07;56,76;5594039,23;Castro Energia Ltda - ME
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;N O Bioenergia;UTE.AI.SP.032525-2;32525;UTE;Biomassa;Bagaço de Cana;18,00;2,90;2,30;251,00;181,25;27,78;22414660,00;25;SP;3,43;71,05;52,75;6523854,71;J O Bioenergia S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Vale do Parana;UTE.AI.SP.035073-7;35073;UTE;Biomassa;Bagaço de Cana;48,50;18,80;13,70;251,00;245,20;2,31;97540000,00;25;SP;3,43;71,05;71,37;28389312,53;Vale Do Paraná Álcool E Açúcar S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Onça Pintada;UTE.FL.MS.035085-0;35085;UTE;Biomassa;Cavaco de Madeira;50,00;43,10;38,10;251,00;243,21;3,10;292400000,00;25;MS;3,43;71,05;70,79;85103905,93;Eldorado Brasil Celulose S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Nova Guaporé;PCH.PH.MT.034705-1;34705;PCH;Hidro;Hidro;13,96;9,39;9,00;227,00;194,00;14,53;95780000,00;30;MT;3,43;64,07;56,46;27877059,20;Nova Guaporé Energética S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Recanto;PCH.PH.MT.034865-1;34865;PCH;Hidro;Hidro;9,11;5,32;5,30;227,00;192,88;15,03;39499480,00;30;MT;3,43;64,07;56,14;11496443,33;Interalli Administração e Participações S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Oeste de Canoas 1;UTE.GN.MA.035107-5;35107;UTE;Gás;Gás Natural;5,54;3,40;3,30;290,00;258,00;11,03;16899000,00;25;MA;3,43;82,41;75,09;4918505,15;Oeste De Canoas Petróleo E Gás Ltda
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Biogas Bonfim;UTE.AI.SP.035109-1;35109;UTE;Biomassa;Biogás;20,89;13,70;11,00;251,00;251,00;,00;129893000,00;25;SP;3,43;71,05;73,05;37805751,21;Raízen Energia S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Predilecta;UTE.FL.SP.035103-2;35103;UTE;Biomassa;Cavaco de Madeira;5,00;4,50;3,40;251,00;199,00;20,71;30019640,00;25;SP;3,43;71,05;57,92;8737307,18;Predilecta Alimentos Ltda
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;São João II;PCH.PH.PR.035146-6;35146;PCH;Hidro;Hidro;6,99;3,60;3,50;227,00;184,00;18,94;46155640,00;30;PR;3,43;64,07;53,55;13433738,87;Hidrelétrica São João Ii Ltda.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Clairto Zonta;PCH.PH.PR.035147-4;35147;PCH;Hidro;Hidro;14,92;7,64;7,50;227,00;184,00;18,94;84796700,00;30;PR;3,43;64,07;53,55;24680336,46;Argentum Energia Ltda.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Santa Branca;UHE.PH.PR.035290-0;35290;UHE;Hidro;Hidro;62,00;35,10;34,10;195,00;150,00;23,07;399578400,00;30;PR;3,43;54,76;43,66;116298503,99;Hidrelétrica Santa Branca S.A
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;São Luiz;PCH.PH.ES.035297-7;35297;PCH;Hidro;Hidro;10,50;4,32;4,30;227,00;188,80;16,82;66937890,00;30;ES;3,43;64,07;54,95;19482475,70;Sao Luiz Energia S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Rênic;PCH.PH.GO.029663-5;29663;PCH;Hidro;Hidro;16,00;6,55;1,80;227,00;164,73;27,43;,00;30;GO;3,43;64,07;47,95;,00;Carnaúba Geração de Energia S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Salto Bandeirantes;PCH.PH.PR.029686-4;29686;PCH;Hidro;Hidro;4,20;2,92;2,30;227,00;194,00;14,53;19818000,00;30;PR;3,43;64,07;56,46;5768088,95;Santa Fé Energética Ltda - Me
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Porto das Àguas;UTE.AI.GO.029999-5;29999;UTE;Biomassa;Bagaço de Cana;40,00;26,10;5,30;251,00;203,25;19,02;,00;25;GO;3,43;71,05;59,16;,00;Cerradinho Bioenergia S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;da Fazenda;PCH.PH.MT.029734-8;29734;PCH;Hidro;Hidro;7,36;4,95;4,90;227,00;184,90;18,54;162600730,00;30;MT;3,43;64,07;53,82;47325435,12;Enel Green Power Fazenda S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Cabeça de Boi;PCH.PH.MT.029733-0;29733;PCH;Hidro;Hidro;30,00;17,85;4,20;227,00;147,85;34,86;,00;30;MT;3,43;64,07;43,03;,00;Enel Green Power Cabeça De Boi S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Tigre;PCH.PH.PR.029222-2;29222;PCH;Hidro;Hidro;9,00;5,25;3,20;227,00;195,00;14,09;,00;30;PR;3,43;64,07;56,76;,00;Tigre Produção de Energia Elétrica Ltda.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Água Prata;PCH.PH.MT.029044-0;29044;PCH;Hidro;Hidro;13,30;6,62;5,90;227,00;194,00;14,53;61145000,00;30;MT;3,43;64,07;56,46;17796437,51;Usina Elétrica Do Prata S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Água Brava;PCH.PH.MT.029045-9;29045;PCH;Hidro;Hidro;13,05;6,37;5,60;227,00;194,00;14,53;54182000,00;30;MT;3,43;64,07;56,46;15769835,26;Usina Elétrica Do Prata S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;WD;UTE.AI.MG.029122-6;29122;UTE;Biomassa;Bagaço de Cana;16,00;7,70;7,70;251,00;217,18;13,47;26376000,00;25;MG;3,43;71,05;63,21;7676814,72;Wd Agroindustrial Ltda.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Tamboril;PCH.PH.GO.029648-1;29648;PCH;Hidro;Hidro;29,32;12,91;5,30;227,00;164,73;27,43;,00;30;GO;3,43;64,07;47,95;,00;Tamboril Energética S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Capivari;PCH.PH.SC.000659-9;659;PCH;Hidro;Hidro;18,73;6,83;3,00;227,00;189,98;16,30;51742320,00;30;SC;3,43;64,07;55,29;15059759,01;Cerbranorte Geração S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Cazuza Ferreira;PCH.PH.RS.000735-8;735;PCH;Hidro;Hidro;9,10;6,13;1,50;227,00;189,15;16,67;39635100,00;30;RS;3,43;64,07;55,05;11535915,94;Cazuza Ferreira Energética S.A.
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Cachoeira Cachimbo Alto;PCH.PH.RO.030573-1;30573;PCH;Hidro;Hidro;9,81;6,02;5,90;227,00;193,95;14,55;67458370,00;30;RO;3,43;64,07;56,45;19633962,98;Hidroelétrica Cachimbo Alto Ltda
2022-10-01;2016;2016-04-29;2016/1;23º LEN;A-5;Serra das Agulhas;PCH.PH.MG.031207-0;31207;PCH;Hidro;Hidro;30,00;12,87;1,10;227,00;162,33;28,48;,00;30;MG;3,43;64,07;47,25;,00;Sigma Energia S.A.
2022-10-01;2016;2016-09-23;2016/3;10º LER;LER;Ponte Branca;PCH.PH.SP.031107-3;31107;PCH;Hidro;Hidro;10,17;5,81;5,23;248,00;220,00;11,29;37566930,00;30;SP;3,24;74,43;67,80;11576865,95;PB Produção De Energia Elétrica - Eireli
2022-10-01;2016;2016-09-23;2016/3;10º LER;LER;Santo Tessaro;CGH.PH.SC.031429-3;31429;CGH;Hidro;Hidro;1,00;,64;,55;248,00;229,98;7,26;4260000,00;30;SC;3,24;74,43;70,87;1312788,91;C2LG Geração De Energia Ltda
2022-10-01;2016;2016-09-23;2016/3;10º LER;LER;Willy Faller;CGH.PH.SC.030845-5;30845;CGH;Hidro;Hidro;1,00;,73;,66;248,00;229,78;7,34;5514000,00;30;SC;3,24;74,43;70,81;1699229,58;Mafras Energia E Reflorestamento Ltda.
